Release Date,Title,Rating,Budget,Revenue,Genres,Keywords,Director,Cast,Production Companies
1993-07-08,In the Line of Fire,6.977,40000000,176997168,"Action, Drama, Thriller, Crime, Mystery","assassin, cia, usa president, the white house, bodyguard, stalking, election, secret service, u.s. secret service agent",Wolfgang Petersen,"Clint Eastwood, John Malkovich, Rene Russo, Dylan McDermott, Gary Cole","Castle Rock Entertainment, Apple / Rose, Columbia Pictures"
1993-10-01,Cool Runnings,6.99,14000000,154856263,"Comedy, Adventure, Drama","underdog, sports, winter, olympic games, jamaica, trainer, training camp, reggae, bobsleighing, bobsled, calgary",Jon Turteltaub,"Leon, Doug E. Doug, Rawle D. Lewis, Malik Yoba, John Candy",Walt Disney Pictures
1993-07-16,Free Willy,6.176,20000000,153698625,"Family, Adventure, Drama","whale, social worker, freedom, social work, human animal relationship, best friend, killer whale, amusement park, aftercreditsstinger",Simon Wincer,"Jason James Richter, Keiko, Lori Petty, August Schellenberg, Michael Madsen","Canal+, Regency Enterprises, Alcor Films, Donner/Shuler-Donner Productions, Warner Bros. Pictures"
1993-02-05,Sommersby,6.344,30000000,140081992,"Drama, Thriller, Mystery, Romance","husband wife relationship, court case, war veteran, ku klux klan, southern usa, village life, return, peasant, suspicion of murder, gallows, violent husband, death sentence, agriculture, racial segregation, based on true story, hanging, post civil war, soldier's wife, reconstruction era, imposter",Jon Amiel,"Jodie Foster, Richard Gere, Bill Pullman, James Earl Jones, Lanny Flaherty","Canal+, Regency Enterprises, Alcor Films"
1993-06-18,Last Action Hero,6.429,85000000,137300000,"Adventure, Fantasy, Action, Comedy, Family","hero, magic, villain, child in peril, film in film, breaking the fourth wall, spoof, magical object, cartoon cat, ticket, self-referential, projectionist, child's point of view, action hero, good versus evil",John McTiernan,"Arnold Schwarzenegger, Austin O'Brien, Bridgette Wilson-Sampras, F. Murray Abraham, Art Carney","Oak Productions, Columbia Pictures"
1993-11-24,A Perfect World,7.476,30000000,135130999,"Drama, Crime","hostage, texas, prison escape, escaped convict, child kidnapping, child driving car, criminologist, 1960s",Clint Eastwood,"Kevin Costner, Clint Eastwood, Laura Dern, T.J. Lowther, Bradley Whitford","Malpaso Productions, Warner Bros. Pictures"
1993-05-21,Hot Shots! Part Deux,6.533,25000000,133752825,"Action, Comedy, War","rescue, swordplay, liberation of hostage, secret agent, parody, iraq war, near east",Jim Abrahams,"Charlie Sheen, Lloyd Bridges, Valeria Golino, Richard Crenna, Rowan Atkinson","Sidley Wright & Associates, 20th Century Fox"
1993-12-14,Beethoven's 2nd,5.51,15000000,118243066,"Family, Comedy","california, sell, holdings, puppy, st. bernard, dog",Rod Daniel,"Charles Grodin, Bonnie Hunt, Nicholle Tom, Christopher Castile, Sarah Rose Karr","Northern Lights Entertainment, Universal Pictures"
1993-06-24,Dennis the Menace,5.798,35000000,117270765,"Family, Comedy","babysitter, based on comic, slingshot",Nick Castle,"Walter Matthau, Mason Gamble, Joan Plowright, Christopher Lloyd, Lea Thompson","Hughes Entertainment, Warner Bros. Family Entertainment"
1993-05-21,Sliver,5.451,40000000,116300000,"Drama, Thriller","new york city, based on novel or book, psychopath, eroticism, video surveillance, hidden camera, drug use, murder, stalking, neighbor, landlord, female protagonist, sex talk, apartment building, landlord tenant relationship, mind game, erotic movie, erotic thriller",Phillip Noyce,"Sharon Stone, William Baldwin, Tom Berenger, Polly Walker, Colleen Camp","Robert Evans Company, Paramount"
